session_id,age,sex,gender,race,citizenship,lab_or_online,us_or_international,exprace,expgender,exprunafter,compensation,recruitment,separatedornot,ethnicity,nativelang,major,location,sample,sunkgroup,sunkDV,gambfalgroup,gambfalDV,reciprocitygroup,reciprocityus,allowedforbiddenGroup,allowedforbidden,quoteGroup,quote,flagfilter,flagdv,gainlossgroup,anch1group,anch2group,anch3group,anch4group,scalesgroup,flagGroup,MoneyGroup,ContactGroup,gainlossDV,Imagineddv,anchoring1,anchoring2,anchoring3,anchoring4,Sysjust,IATexpart,IATexpmath,IATexp.overall,totexpmissed,scalesorder,reciprocorder,diseaseforder,quoteorder,flagprimorder,sunkcostorder,anchorinorder,allowedforder,gamblerforder,moneypriorder,imaginedorder,iatorder,sysjust1,sysjust2,sysjust3,sysjust4,sysjust5,sysjust6,sysjust7,sysjust8,flagdv1,flagdv2,flagdv3,flagdv4,flagdv5,flagdv6,flagdv7,flagdv8
547,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,1,osu,16,0,9,two-six,2.449489742783178,askedfirst,0,allowed,1,1,6,1,2.75,0,low,low,low,high,1,control,money-prime,contact,2,3.75,NA,2e6,2e4,2e4,4.625,6.833333333333333,6.666666666666667,4.083333333333333,0,7,9,1,10,8,3,2,11,5,4,6,12,5,5,6,6,5,3,4,3,4,1,4,1,1,4,4,3
547,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,0,9,three-six,2.23606797749979,askedfirst,0,allowed,1,0,3,1,3.375,1,low,low,low,high,0,flag-prime,money-prime,contact,1,3,3500,9e5,1e4,25e3,4.5,6.333333333333333,2.8333333333333335,5.75,0,8,2,5,11,9,6,3,4,7,1,10,12,5,5,6,7,6,1,3,3,2,2,6,1,7,1,5,3
547,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,9,three-six,3.1622776601683795,askedsecond,1,forbidden,0,0,6,1,4.125,0,low,low,high,high,0,flag-prime,control,control,2,4,1865,325e3,40500,27e3,5.625,3.8333333333333335,5,3.4166666666666665,0,1,5,8,4,2,3,9,11,6,10,7,12,5,3,5,7,7,6,6,6,3,6,5,6,5,2,3,3
547,22,m,NA,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,6,osu,16,0,9,two-six,2.449489742783178,askedsecond,1,allowed,0,0,7,0,4.285714285714286,0,low,high,high,high,0,NA,money-prime,contact,2,2.5,2500,35e5,28e3,1e4,3.142857142857143,5.166666666666667,6,3.5833333333333335,0,1,8,6,10,4,5,7,9,2,3,11,12,2,NA,2,5,4,3,3,3,3,4,5,3,NA,6,6,3
547,21,m,NA,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,0,7,two-six,1.7320508075688772,askedsecond,1,allowed,0,1,6,0,4.428571428571429,0,low,high,low,high,0,NA,money-prime,control,1,3,1800,4e6,3e3,4e4,3.625,5,6.166666666666667,3.4166666666666665,0,8,11,7,6,4,1,2,9,3,10,5,12,1,5,5,6,3,3,2,4,6,4,7,1,7,NA,3,3
547,37,f,2,5,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,1,english,2,osu,16,1,7,two-six,3,askedsecond,1,forbidden,0,1,3,1,3,0,high,high,low,low,1,flag-prime,control,contact,1,4,4500,3e6,NA,1e3,3.75,6.166666666666667,4,5.083333333333333,0,11,1,5,7,3,4,9,8,2,10,6,12,4,3,4,5,4,4,3,3,5,1,6,1,2,2,3,4
547,20,m,NA,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,NA,english,2,osu,16,1,7,two-six,2.23606797749979,askedfirst,0,forbidden,0,0,5,1,5.875,1,high,low,high,low,1,control,control,control,1,3,5280,1256e3,37500,4e4,5,4.666666666666667,3.6666666666666665,4.5,0,5,4,6,1,11,3,10,7,8,2,9,12,5,5,5,6,4,4,7,4,4,6,6,6,6,7,6,6
547,20,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,13,osu,16,0,6,three-six,1.7320508075688772,askedsecond,1,forbidden,0,1,5,1,3.5714285714285716,0,low,low,low,low,1,control,control,contact,2,4.25,2e3,5e5,2500,130,4.375,5,3.6666666666666665,4.666666666666667,0,8,9,2,7,5,4,10,3,1,11,6,12,3,5,7,2,5,3,6,4,5,5,4,2,NA,3,3,3
547,22,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,osu,16,0,9,three-six,1.4142135623730951,askedsecond,1,allowed,1,1,9,0,4,1,high,high,low,high,0,NA,money-prime,control,2,6.5,3e3,35e5,12e3,35e3,4.125,7,6.833333333333333,4.083333333333333,0,4,1,6,7,8,5,11,3,2,10,9,12,5,5,6,5,2,5,4,1,2,1,5,1,5,7,6,5
547,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,11,osu,16,0,9,two-six,2,askedfirst,0,allowed,1,0,5,1,3.375,1,high,high,high,low,1,control,control,contact,2,7.5,4e3,35e5,2e4,165,4.5,6.166666666666667,3,5.583333333333333,0,7,5,2,9,8,1,6,11,4,3,10,12,4,3,7,7,5,3,4,3,4,5,4,1,2,4,3,4
548,20,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,0,1,three-six,1.4142135623730951,askedsecond,1,forbidden,0,0,7,1,3.875,1,low,low,high,low,1,control,control,contact,1,2.75,2e3,25e4,35500,300,4,5.666666666666667,4.166666666666667,4.75,0,8,10,2,4,5,7,6,3,1,11,9,12,3,4,4,3,5,3,5,5,5,3,1,6,4,3,5,4
548,20,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,1,6,three-six,NA,askedsecond,1,allowed,1,0,5,1,3.75,0,low,high,high,low,1,flag-prime,money-prime,contact,2,3,2e3,35e5,2e4,150,4.25,5.833333333333333,6.833333333333333,3.5,0,11,9,1,10,5,8,6,2,7,3,4,12,3,4,4,3,4,7,4,5,3,5,1,5,4,3,4,5
548,20,m,3,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,0,9,two-six,3.1622776601683795,askedfirst,1,forbidden,0,1,5,1,4.375,1,low,low,low,low,1,control,control,contact,2,1,2e3,NA,NA,NA,3.125,5.833333333333333,5.166666666666667,4.333333333333333,0,7,5,8,4,10,1,2,11,9,3,6,12,4,2,3,1,4,3,3,5,4,7,1,6,3,5,5,4
548,22,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,1,english,13,osu,16,0,8,three-six,10,askedfirst,0,forbidden,0,0,5,1,3.5,0,low,high,high,low,0,control,control,control,2,4.75,3500,3e6,35e3,800,4.125,5.666666666666667,2.5,5.583333333333333,0,10,1,9,3,4,2,5,6,11,7,8,12,4,4,4,5,5,3,4,4,4,1,5,1,4,4,6,3
548,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,english,7,osu,16,0,8,two-six,8.18535277187245,askedsecond,1,allowed,1,0,6,1,2.875,1,high,low,high,low,1,flag-prime,control,contact,1,4,5693,14e5,36e3,1005,4.25,4.833333333333333,4.666666666666667,4.083333333333333,0,1,9,7,3,2,5,11,6,10,4,8,12,5,5,5,2,5,5,4,3,4,1,4,1,3,3,3,4
548,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,1,osu,16,1,7,three-six,2.449489742783178,askedfirst,1,allowed,1,0,2,1,3.375,0,low,high,low,low,1,control,control,contact,2,5.25,4e3,25e5,22e3,300,4.125,7,4.8,5.2727272727272725,1,1,2,9,7,4,8,6,10,3,5,11,12,4,4,4,6,5,3,4,3,1,2,5,3,3,5,4,4
548,21,m,3,3,IN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,6,osu,16,1,1,three-six,10.392304845413264,askedfirst,1,allowed,0,1,9,1,4.25,1,low,low,low,low,0,control,money-prime,contact,1,3,NA,NA,NA,NA,4.75,5,4,4.5,0,1,6,2,8,9,5,4,3,7,11,10,12,5,7,7,4,4,5,4,2,2,5,5,5,5,4,4,4
548,22,m,NA,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,1,2,three-six,2,askedsecond,1,allowed,1,1,2,1,3.125,0,high,high,low,high,0,control,money-prime,control,1,5.75,3e3,4e6,3e3,47e3,4.625,3.5,6,2.75,0,10,11,8,6,7,2,4,1,9,5,3,12,6,3,3,2,6,7,3,7,7,3,1,2,2,1,7,2
548,21,m,NA,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,1,9,two-six,1.7320508075688772,askedsecond,1,allowed,0,1,7,1,3.875,1,low,high,low,low,0,control,control,control,2,1.75,2300,2e6,NA,160,4.375,4.166666666666667,3.8333333333333335,4.166666666666667,0,2,8,6,11,9,5,3,4,10,1,7,12,5,4,4,4,3,7,4,4,5,4,2,7,4,1,4,4
548,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,0,9,two-six,1.4142135623730951,askedfirst,0,forbidden,0,1,9,1,4.75,1,high,low,low,low,0,flag-prime,money-prime,control,1,3.75,5780,205250,2220,125,5,6.166666666666667,4.166666666666667,5,0,4,9,2,10,1,5,8,7,3,11,6,12,4,6,5,6,5,6,5,3,2,7,3,4,7,7,1,7
548,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,1,osu,16,1,9,three-six,3,askedsecond,1,forbidden,0,1,7,1,5,1,low,low,low,low,1,control,control,control,1,3.25,5e3,5e5,4e3,600,4,7,4.666666666666667,5.166666666666667,0,1,4,3,6,5,2,10,8,9,11,7,12,3,1,5,7,5,6,3,2,3,7,6,2,7,7,6,2
548,21,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,3,three-six,1,askedfirst,1,allowed,1,1,8,1,3.4285714285714284,0,high,low,low,low,1,control,control,control,1,5,5883,21e4,2015,135,4,7,6.5,4.25,0,2,4,9,5,3,7,8,10,1,11,6,12,4,4,NA,5,5,4,4,2,4,3,4,3,NA,2,4,4
548,23,f,2,2,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,0,7,three-six,1.4142135623730951,askedfirst,1,allowed,1,0,4,1,3.625,1,high,low,low,high,1,flag-prime,control,control,1,4.25,4700,3e5,2200,1e4,3.25,6.333333333333333,3.5,5.416666666666667,0,8,2,7,9,6,10,1,5,11,3,4,12,3,4,5,2,5,3,1,3,4,6,3,6,1,1,5,3
548,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,osu,16,0,9,three-six,1.4142135623730951,askedfirst,0,allowed,0,0,5,1,4.25,1,low,high,low,high,0,flag-prime,money-prime,contact,1,4.25,3500,25e5,5e3,2e4,4.25,6.166666666666667,4.166666666666667,5,0,9,1,5,11,10,4,3,6,8,2,7,12,4,5,4,5,4,5,3,4,2,5,7,4,4,4,3,5
548,20,f,2,2,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,9,two-six,2,askedfirst,0,allowed,1,1,5,1,2.5,0,high,low,high,low,0,control,money-prime,contact,1,3.75,5e3,26e4,35e3,1e4,2.875,5.166666666666667,3.3333333333333335,4.916666666666667,0,11,3,7,8,10,6,1,2,4,9,5,12,2,1,3,3,5,5,3,1,2,1,3,1,4,1,7,1
548,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,osu,16,0,9,two-six,0,askedsecond,1,allowed,1,0,5,1,3.375,0,low,low,low,low,1,control,money-prime,contact,1,5,3900,3e5,2500,300,2.875,4.333333333333333,3.1666666666666665,4.583333333333333,0,2,6,11,10,3,9,1,7,4,5,8,12,3,1,4,3,5,3,3,1,4,1,4,2,4,3,6,3
548,23,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,osu,16,0,6,three-six,1.4142135623730951,askedfirst,1,forbidden,0,0,4,1,5.5,1,low,low,low,low,0,flag-prime,money-prime,control,1,3.5,2300,5e5,6e3,1e3,2,4.166666666666667,3,4.583333333333333,0,11,2,4,7,3,5,8,10,1,6,9,12,1,1,3,2,3,2,3,1,4,7,1,7,5,7,7,6
548,21,m,NA,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,0,7,three-six,1.4142135623730951,askedfirst,1,allowed,1,0,7,1,4,0,low,low,high,high,0,control,control,contact,2,1,NA,21e4,45e3,4e4,4.125,5.833333333333333,4,4.916666666666667,0,8,3,7,6,2,1,4,10,9,5,11,12,3,5,3,6,4,4,3,5,6,6,4,2,2,3,5,4
548,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,6,two-six,1.4142135623730951,askedsecond,1,forbidden,0,1,5,1,3.75,1,low,low,high,low,0,control,money-prime,control,1,3.5,2e3,25e4,43e3,450,3.5,6,3.1666666666666665,5.416666666666667,0,11,7,4,9,8,10,1,3,2,5,6,12,3,2,3,6,4,3,4,3,4,2,5,1,5,5,5,3
548,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,osu,16,1,7,two-six,1.7320508075688772,askedsecond,1,forbidden,0,1,9,1,3.25,0,low,low,high,high,1,control,money-prime,contact,2,3,3e3,5e5,4e4,3e4,4.625,6,3.3333333333333335,5.333333333333333,0,4,3,5,1,11,2,10,6,7,9,8,12,5,5,5,6,4,3,5,4,4,2,5,1,3,2,6,3
549,22,f,2,3,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,0,9,three-six,2.6457513110645907,askedsecond,0,allowed,1,1,5,1,3.3333333333333335,1,low,low,high,low,0,control,control,control,2,1.5,2e3,5e5,4e4,500,4.375,7,2.8333333333333335,6.083333333333333,0,3,5,10,2,11,8,4,7,6,9,1,12,4,5,4,3,5,5,4,5,3,NA,3,3,4,3,NA,4
549,19,f,NA,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,1,5,two-six,3,askedfirst,1,forbidden,1,0,6,1,4.25,1,low,high,low,low,1,flag-prime,money-prime,control,1,2,2e3,43e5,2300,NA,3.5,4.166666666666667,3.8333333333333335,4.166666666666667,0,6,5,7,10,2,1,3,11,9,8,4,12,3,4,4,5,3,3,3,3,4,5,4,5,6,3,3,4
549,39,f,2,9,BR,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,0,9,two-six,3.1622776601683795,askedsecond,1,allowed,1,1,9,1,1.875,0,low,high,low,low,1,control,money-prime,contact,2,3.75,NA,4e6,NA,500,4.875,7,6.666666666666667,4.166666666666667,0,10,2,3,11,1,6,8,9,5,4,7,12,5,3,4,7,5,7,5,3,2,1,2,1,1,1,6,1
549,24,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,4,two-six,3.1622776601683795,askedfirst,1,forbidden,0,0,5,1,3,0,low,low,high,high,1,control,money-prime,control,2,6,4e3,NA,12e3,8e3,3.375,6,6,4,0,9,8,6,1,5,3,4,10,11,7,2,12,3,4,4,2,4,2,4,4,4,2,3,1,4,2,4,4
549,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,english,2,osu,16,0,9,three-six,3.1622776601683795,askedsecond,NA,allowed,1,0,5,1,2.5,1,low,low,low,low,1,flag-prime,control,contact,1,2.5,2e3,1e6,5e3,NA,3,6.5,5.6,4.636363636363637,1,5,11,3,2,10,8,7,9,4,6,1,12,2,1,4,4,5,3,4,1,2,2,2,1,4,3,5,1
549,21,m,3,2,KR,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,8,two-six,4.47213595499958,askedfirst,1,forbidden,0,1,5,1,4.25,1,low,low,high,high,1,control,control,contact,1,2,NA,NA,1e4,3e4,3.75,5.833333333333333,4,4.916666666666667,0,4,5,10,8,11,3,1,7,6,9,2,12,3,3,5,3,3,3,6,4,6,3,6,6,4,3,4,2
549,19,f,2,2,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,8,two-six,1.4142135623730951,askedfirst,1,allowed,1,1,7,1,2.875,0,low,high,low,high,1,flag-prime,money-prime,control,2,4.5,NA,15e5,3e4,25e3,5.125,6.833333333333333,6.333333333333333,4.25,0,6,10,5,7,3,1,9,4,8,2,11,12,5,6,6,6,5,4,7,2,3,2,3,1,3,4,4,3
549,21,f,NA,3,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,0,8,three-six,2.23606797749979,askedsecond,1,forbidden,0,1,6,1,3.375,0,low,high,low,high,0,flag-prime,control,control,2,1,NA,48e5,NA,46e3,3.125,6,5.166666666666667,4.416666666666667,0,7,1,5,6,10,11,8,9,4,3,2,12,3,3,5,5,2,3,1,3,4,3,3,2,4,1,7,3
549,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,9,two-six,0,askedsecond,1,forbidden,0,0,4,1,2.75,1,high,low,low,low,1,control,control,contact,2,3.5,4500,2e6,2e4,1e4,2.625,4.833333333333333,4.166666666666667,4.333333333333333,0,4,9,7,8,6,3,10,1,5,2,11,12,2,3,4,3,3,1,3,2,4,2,4,1,4,4,2,1
549,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,1,two-six,1.4142135623730951,askedsecond,1,forbidden,0,1,6,1,2.625,1,low,low,high,high,1,control,control,contact,1,2.75,5e3,8e5,43e3,25e3,3.25,5.5,5,4.25,0,8,5,3,11,7,9,2,1,10,6,4,12,3,2,1,5,5,4,2,4,4,1,1,1,3,3,5,3
549,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,0,9,three-six,2.449489742783178,askedsecond,1,allowed,1,1,4,1,2.5714285714285716,0,low,low,high,low,1,control,money-prime,contact,2,4.5,2200,48e4,38e3,1e3,4.375,6,3.5,5.25,0,9,1,11,8,6,4,7,5,3,2,10,12,5,2,3,6,5,6,3,5,2,1,4,1,3,3,NA,4
549,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,6,osu,16,1,9,three-six,4.47213595499958,askedfirst,0,allowed,1,0,4,1,3,1,low,low,low,low,0,flag-prime,control,contact,1,5.5,2500,2e6,2027,NA,4.125,5.333333333333333,6.166666666666667,3.5833333333333335,0,1,2,9,10,4,11,6,7,8,3,5,12,5,3,6,5,6,3,2,3,3,1,5,1,3,3,4,4
549,26,m,3,2,PK,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,3,other,2,osu,16,1,9,three-six,7.0710678118654755,askedsecond,1,forbidden,0,0,9,1,3.75,0,high,low,low,low,1,control,money-prime,control,2,9,3500,NA,NA,NA,6.25,6.833333333333333,6.833333333333333,4,0,2,11,4,1,6,7,5,8,9,3,10,12,7,7,7,7,7,7,1,7,5,1,1,7,1,4,7,4
549,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,6,osu,16,1,9,two-six,2.23606797749979,askedfirst,1,forbidden,0,1,8,1,3.5,1,high,low,high,low,0,flag-prime,money-prime,contact,1,7,3500,NA,24e3,3300,3.75,4.833333333333333,5.5,3.6666666666666665,0,4,2,3,11,8,5,1,10,9,7,6,12,3,2,4,6,4,6,3,2,4,1,5,1,3,5,6,3
549,21,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,7,two-six,1.7320508075688772,askedfirst,1,forbidden,0,1,4,1,3.375,1,low,low,low,high,0,control,control,contact,2,3.75,1800,5e5,1e4,48e3,4.375,4.833333333333333,4,4.416666666666667,0,11,3,5,1,7,2,10,8,6,4,9,12,5,5,4,4,4,4,4,5,4,3,2,2,4,2,6,4
549,21,f,2,3,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,1,osu,16,1,4,two-six,0,askedfirst,0,forbidden,0,0,7,1,3.5714285714285716,0,low,high,high,low,1,flag-prime,control,control,2,6.25,2e3,45e5,4e4,200,3,5.333333333333333,5.5,3.9166666666666665,0,6,11,5,9,10,1,2,4,7,8,3,12,3,3,3,2,5,3,2,3,5,2,NA,1,4,5,5,3
549,21,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,6,two-six,1.7320508075688772,askedsecond,1,forbidden,0,0,7,1,4.125,0,high,high,low,high,1,flag-prime,money-prime,control,1,4.5,5890,48e5,2100,47e3,3.875,5,2.6666666666666665,5.166666666666667,0,4,10,7,9,3,2,1,8,6,5,11,12,3,5,6,2,5,3,3,4,3,4,5,5,4,3,4,5
549,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,7,two-six,1.7320508075688772,askedsecond,0,forbidden,0,0,5,1,2.75,0,low,low,low,low,0,flag-prime,money-prime,contact,2,4,3500,NA,NA,2e3,5,4.666666666666667,4.833333333333333,3.9166666666666665,0,6,8,2,9,10,3,5,4,1,7,11,12,4,5,6,6,5,5,5,4,3,1,3,1,3,3,4,4
549,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,9,two-six,5,askedfirst,1,forbidden,0,0,2,1,2.75,1,low,low,high,low,1,control,money-prime,contact,2,5.25,NA,1e6,4e4,5e3,4,6.666666666666667,2,6.333333333333333,0,10,9,3,2,4,1,6,5,11,7,8,12,3,4,3,6,5,6,3,2,2,2,3,1,3,3,4,4
549,22,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,osu,16,1,8,three-six,3.1622776601683795,askedsecond,1,allowed,1,0,8,1,4.875,1,high,low,low,low,0,flag-prime,control,control,1,2.5,3980,6e5,20500,600,4,6.166666666666667,5,4.583333333333333,0,6,8,7,11,10,9,5,3,2,1,4,12,5,2,4,5,5,5,2,4,2,7,5,6,5,7,2,5
549,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,6,osu,16,0,9,three-six,5,askedsecond,1,allowed,1,0,5,0,3.625,0,low,high,low,low,1,NA,control,contact,2,3.25,1530,49e5,2030,110,5.25,3.1666666666666665,7,2.0833333333333335,0,10,7,4,9,1,11,5,6,2,3,8,12,5,5,6,6,6,5,4,5,3,6,5,2,3,6,2,2
549,22,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,3,osu,16,1,4,three-six,1.4142135623730951,askedsecond,1,forbidden,0,1,8,1,2.75,1,high,high,high,low,1,control,control,contact,1,3.75,3500,4e6,3e4,2e3,3.25,6.5,4.5,5,0,5,4,3,7,11,10,8,9,6,2,1,12,4,3,3,3,3,2,5,3,2,1,2,1,5,2,7,2
549,21,f,2,2,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,5,two-six,2.23606797749979,askedfirst,1,allowed,1,1,9,1,3.5,0,high,high,low,low,0,control,control,control,1,2.25,4e3,2e6,7e3,500,4.25,5.333333333333333,4.333333333333333,4.5,0,1,9,3,2,7,4,6,10,8,5,11,12,4,4,4,5,5,4,5,3,4,5,3,2,4,4,2,4
549,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,9,three-six,1,askedfirst,1,allowed,1,0,5,1,5.875,0,low,low,high,high,1,control,control,control,2,1,NA,4e6,42e3,35e3,1,3,4.666666666666667,3.1666666666666665,0,9,8,6,3,7,4,10,1,5,11,2,12,1,1,1,1,1,1,1,1,7,4,7,7,7,7,7,1
549,21,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,13,osu,16,1,9,two-six,1.7320508075688772,askedfirst,1,allowed,0,1,7,1,3.125,0,low,low,high,low,1,control,control,control,2,2.75,3200,35e4,40200,250,5.125,5.166666666666667,4.333333333333333,4.416666666666667,0,5,11,2,10,4,6,9,8,7,1,3,12,5,4,6,6,5,5,5,5,3,1,4,1,5,4,5,2
549,21,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,6,two-six,3.1622776601683795,askedsecond,1,forbidden,0,0,4,0,3.5,0,low,low,high,low,0,NA,control,contact,2,4.25,2100,3e5,43e3,300,4.125,6.333333333333333,4,5.166666666666667,0,5,6,2,8,1,7,4,9,11,3,10,12,3,4,4,4,5,5,4,4,3,4,4,3,3,3,4,4
549,20,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,1,8,two-six,1.4142135623730951,askedsecond,1,allowed,1,1,4,1,1.5,0,low,low,low,high,0,flag-prime,control,control,2,6,3e3,8e5,4e3,3e4,3.25,5,3.5,4.75,0,7,6,4,3,2,9,5,10,11,1,8,12,4,4,3,5,3,3,2,2,2,1,2,1,1,2,1,2
549,25,f,NA,2,KR,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,0,5,two-six,20,askedsecond,0,allowed,0,0,1,1,3,1,high,low,low,high,0,control,money-prime,control,1,1,5400,3e5,NA,38222,3.875,3.3333333333333335,7,2.1666666666666665,0,9,6,8,3,1,5,2,10,7,11,4,12,4,6,4,3,3,3,5,3,4,5,2,1,1,1,7,3
549,21,m,3,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,0,9,three-six,1,askedsecond,1,allowed,1,0,3,1,3.125,1,low,low,high,low,0,control,control,contact,2,4.75,3e3,6e5,38e3,350,2.875,4.166666666666667,3.6666666666666665,4.25,0,11,2,3,6,9,1,8,7,10,4,5,12,5,2,5,2,2,3,2,2,4,1,2,1,6,5,5,1
550,20,f,NA,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,NA,other,2,osu,16,0,9,three-six,2.449489742783178,askedfirst,0,allowed,1,1,9,1,3.25,0,low,high,high,high,1,control,money-prime,control,1,4.5,1800,48e4,43300,5e3,2.625,6.333333333333333,3.8333333333333335,5.25,0,2,7,9,3,4,11,5,6,1,10,8,12,2,3,4,2,2,2,5,1,3,1,1,4,4,2,6,5
550,19,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,other,2,osu,16,1,8,three-six,1.4142135623730951,askedfirst,1,forbidden,0,1,9,1,2.75,0,low,high,low,low,1,control,money-prime,control,NA,1.5,2e3,1e6,3500,7e3,5.125,6.333333333333333,4.333333333333333,5,0,4,5,6,10,11,9,7,3,2,8,1,12,5,6,6,3,4,5,6,6,2,1,2,6,1,1,7,2
550,20,f,2,2,CN,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,NA,other,13,osu,16,1,8,two-six,3.1622776601683795,askedfirst,1,allowed,1,1,7,1,4.25,0,low,low,low,high,0,control,money-prime,contact,2,1,NA,NA,NA,2e3,4.125,6,6,4,0,8,11,10,7,4,3,1,2,5,9,6,12,3,3,6,2,5,7,4,3,4,5,4,7,4,3,2,5
550,20,f,2,6,US,0,0,8,female,runalone,coursecredit,unisubjpool,barriers,2,english,2,osu,16,0,9,three-six,2.6457513110645907,askedfirst,1,forbidden,0,0,5,1,4.714285714285714,0,low,low,high,high,0,control,control,control,2,1.25,1800,315e3,4e4,3e4,5.5,6.333333333333333,3.5,5.416666666666667,0,7,4,8,3,5,9,2,6,11,10,1,12,6,5,6,6,5,6,6,4,2,NA,5,7,5,6,4,4
